id	source	abbreviation	unit	concept_id_omop_grouped	concept_name
10701	LABfi_TKU	paarma	NA	NA	NA
10703	LABfi_TKU	s.mato	NA	NA	NA
10704	LABfi_TKU	rk209	NA	NA	NA
10707	LABfi_HUS	s-morbcf	NA	NA	NA
10708	LABfi_TKU	eläinall.2	NA	NA	NA
1071	LABfi	fp-nh4-ion	umol/l	3023183	Ammonium ion [Moles/volume] in Plasma
10710	LABfi_TKU	apatsi	NA	NA	NA
10717	LABfi_TKU	am-hsvnho	NA	NA	NA
1072	LABfi	u-nh4-ion	umol/l	NA	NA
10720	LABfi_TKU	bak-d-se	NA	NA	NA
10721	LABfi_TKU	s-c-anca	NA	3004383	Neutrophil cytoplasmic Ab.classic [Titer] in Serum by Immunofluorescence
10726	LABfi_TKU	b-fraxe	NA	NA	NA
10728	LABfi_TKU	ab-artkaas	NA	3019060	Gas panel - Arterial blood
1073	LABfi	af-amyl	U/l	NA	NA
10730	LABfi_TKU	ab-ph	NA	3029473	pH of Arterial blood adjusted to patient's actual temperature
10731	LABfi_TKU	ab-po2	NA	3027801	Oxygen [Partial pressure] in Arterial blood
10732	LABfi_HUS	fl-trhi-vi	NA	NA	NA
10732	LABfi_TKU	ab-pco2	NA	3027946	Carbon dioxide [Partial pressure] in Arterial blood
10733	LABfi_TKU	ab-hco3-st	NA	3014218	Bicarbonate [Moles/volume] standard in Arterial blood
10734	LABfi_TKU	ab-be	NA	3003396	Base excess in Arterial blood by calculation
10735	LABfi_TKU	ab-hbo2sat	NA	3022803	Oxygen [Partial pressure] adjusted to patient's actual temperature in Arterial blood
1074	LABfi	as-amyl	U/l	3008691	Amylase [Enzymatic activity/volume] in Peritoneal fluid
10741	LABfi_HUS	p-c6	NA	NA	NA
10741	LABfi_TKU	p-c6	NA	NA	NA
10742	LABfi_HUS	p-c7	NA	NA	NA
10742	LABfi_TKU	p-c7	NA	NA	NA
10743	LABfi_HUS	p-c8	NA	NA	NA
10743	LABfi_TKU	p-c8	NA	NA	NA
10745	LABfi_TKU	pf-ph	NA	NA	NA
10749	LABfi_TKU	p-akleuk	NA	NA	NA
1075	LABfi	du-amyl	U	NA	NA
10755	LABfi_TKU	s-fc1271	NA	NA	NA
10758	LABfi_HUS	s-micrfae	NA	NA	NA
10759	LABfi_HUS	s-thervul	NA	NA	NA
10759	LABfi_TKU	xsd	NA	NA	NA
1076	LABfi	f-amyl	U/kg	NA	NA
10760	LABfi_TKU	p-tyrni	NA	NA	NA
10765	LABfi_TKU	sel-solvi	NA	NA	NA
10768	LABfi_TKU	mlc-näyte	NA	NA	NA
1077	LABfi	pa-amyl	U/l	NA	NA
10777	LABfi_TKU	u-dpd/krea	NA	NA	NA
10779	LABfi_TKU	p-il6	NA	NA	NA
1078	LABfi	s-amyl	U/l	3016771	Amylase [Enzymatic activity/volume] in Serum or Plasma
10782	LABfi_TKU	sp-siittiö	NA	NA	NA
10787	LABfi_TMP	-infvnho	NA	40757373	Influenza virus identified in Isolate
1079	LABfi	se-amyl	U/l	3016771	Amylase [Enzymatic activity/volume] in Serum or Plasma
10792	LABfi_TKU	psa-v/psa	NA	3001784	Prostate Specific Ag Free/Prostate specific Ag.total in Serum or Plasma
10797	LABfi_HUS	bm-molbiol	NA	NA	NA
10797	LABfi_TKU	bm-molbiol	NA	NA	NA
10798	LABfi_HUS	b-molbiol	NA	NA	NA
10798	LABfi_TKU	b-molbiol	NA	NA	NA
108	LABfi_TMP	ab-o2hb	%	3014007	Fractional oxyhemoglobin in Arterial blood
1080	LABfi	u-amyl	U/l	3017315	Amylase [Enzymatic activity/volume] in Urine
10804	LABfi_HUS	cb-hco3-st	NA	3004490	Bicarbonate [Moles/volume] standard in Capillary blood
10807	LABfi_TKU	s-7-dhkol	NA	NA	NA
10808	LABfi_TKU	se-bil	NA	NA	NA
10809	LABfi_TKU	s-astma	NA	NA	NA
1081	LABfi	pt-amyl-cl	ml/s	NA	NA
10817	LABfi_HUS	ly-hla-b8	NA	NA	NA
10819	LABfi_TKU	p-at3	NA	3000515	Antithrombin actual/normal in Platelet poor plasma by Chromogenic method
1082	LABfi	pt-amyl-2h	U/2h	NA	NA
10823	LABfi_TKU	b-cd4	NA	3028167	CD3+CD4+ (T4 helper) cells [#/volume] in Blood
10824	LABfi_TKU	b-cd8	NA	3001405	CD3+CD8+ (T8 suppressor) cells [#/volume] in Blood
10825	LABfi_TKU	cd4/cd8	NA	40757349	CD3+CD4+ (T4 helper) cells/CD3+CD8+ (T8 suppressor cells) cells [# Ratio] in Blood
10826	LABfi_TKU	b-cd19	NA	3000060	B lymphocytes [#/volume] in Blood
1083	LABfi	s-amyl-is	Lomake	3009876	Amylase isoenzyme 3 panel - Serum or Plasma
10832	LABfi_TKU	beta3res	NA	NA	NA
10834	LABfi_TKU	b-sop.koe	NA	3029396	Erythrocyte agglutination [Presence] in Blood
10838	LABfi_TKU	b-pseutrom	NA	NA	NA
1084	LABfi	u-amyl-is	Lomake	NA	NA
10840	LABfi_TKU	p-antidep	NA	NA	NA
10841	LABfi_TKU	pt-glprof1	NA	NA	NA
10848	LABfi_TKU	u-ntx	NA	NA	NA
1085	LABfi	s-adioni	nmol/l	3022411	Androstenedione [Moles/volume] in Serum or Plasma
10852	LABfi_TKU	u-lak/krea	NA	NA	NA
10853	LABfi_TKU	u-laktaat	NA	NA	NA
10856	LABfi_TKU	p-a/a/endo	NA	NA	NA
1086	LABfi	du-andro	umol	NA	NA
10862	LABfi_TKU	b-aso-d	NA	NA	NA
10863	LABfi_HUS	bm-aso-d	NA	NA	NA
10863	LABfi_TKU	bm-aso-d	NA	NA	NA
10864	LABfi_TKU	rekdq,dp	NA	NA	NA
1087	LABfi	s-andro	nmol/l	NA	NA
10871	LABfi_TKU	li-vzvnho	NA	3016894	Varicella zoster virus DNA [Presence] in Cerebral spinal fluid by NAA with probe detection
10877	LABfi_TKU	näytt.otto	NA	4070456	Specimen collection
1088	LABfi	s-angio1m	pmol/l	NA	NA
10880	LABfi_TKU	s-glreen	NA	NA	NA
10887	LABfi_TKU	s-tiina	NA	NA	NA
10888	LABfi_TKU	stach.atra	NA	NA	NA
1089	LABfi	s-angio1p	pmol/l	NA	NA
10893	LABfi_TKU	ntbc	NA	NA	NA
10899	LABfi_TKU	ururnho	NA	NA	NA
109	LABfi_TMP	vb-o2hb	%	3019230	Fractional oxyhemoglobin in Venous blood
1090	LABfi	s-angio2m	pmol/l	NA	NA
10900	LABfi_HUS	pt-papahpv	NA	NA	NA
10907	LABfi_TKU	asperg.veg	NA	NA	NA
10908	LABfi_TKU	phom.macro	NA	NA	NA
10909	LABfi_TKU	tritir.ros	NA	NA	NA
1091	LABfi	s-angio2p	pmol/l	NA	NA
10910	LABfi_TKU	s-mpa	NA	NA	NA
10913	LABfi_TKU	s-joha/-20	NA	NA	NA
10917	LABfi_TKU	b-hb-h	NA	NA	NA
10919	LABfi_TKU	genyltutk	NA	NA	NA
1092	LABfi	fs-ace	U/l	3034780	Angiotensin converting enzyme [Enzymatic activity/volume] in Serum or Plasma
1092	LABfi_TMP	s-ace	U/l	NA	NA
10921	LABfi_TKU	dna-addukt	NA	NA	NA
10922	LABfi_TKU	b-grenman	NA	NA	NA
10926	LABfi_TKU	bm-fishema	NA	NA	NA
10929	LABfi_TKU	s-ghhki	NA	NA	NA
1093	LABfi	-micae	Lomake	NA	NA
10933	LABfi_TKU	np/oyni	NA	NA	NA
10938	LABfi_TKU	se-alb	NA	NA	NA
1094	LABfi	p-adh	ng/l	NA	NA
10941	LABfi_TKU	s-evirabm	NA	NA	NA
10942	LABfi_TKU	s-kiirevzv	NA	NA	NA
10943	LABfi_TKU	li-chpnaba	NA	NA	NA
10945	LABfi_TKU	erik.notto	NA	45882770	Biopsy
10947	LABfi_TKU	aderotaag	NA	NA	NA
1095	LABfi	s-adhab	Titteri	NA	NA
10956	LABfi_TKU	s-ica	NA	NA	NA
10958	LABfi_TKU	talteen-70	NA	NA	NA
10960	LABfi_TKU	s-kotiniin	NA	NA	NA
10961	LABfi_TKU	petyleis	NA	NA	NA
10965	LABfi_TKU	e-hypokr	NA	NA	NA
1097	LABfi	p-fviii	Lomake	3019250	Coagulation factor VIII activity actual/normal in Platelet poor plasma by Coagulation assay
10971	LABfi_TKU	s-tf101	NA	NA	NA
10976	LABfi_TKU	s-evirab	NA	42868498	NA
10978	LABfi_TKU	li-evirabm	NA	42868497	Enterovirus IgM Ab [Presence] in Cerebral spinal fluid by Immunoassay
10979	LABfi_TKU	li-evirab	NA	42868497	NA
1098	LABfi	p-fviiiab	Lomake	40761593	Coagulation factor VIII Ab [Presence] in Platelet poor plasma by Immunoassay
1098	LABfi_HUS	p-f8-ab	NA	NA	NA
1098	LABfi_TMP	p-f8-ab	BU/ml	NA	NA
10982	LABfi_HUS	p-sc5b-9	NA	NA	NA
10982	LABfi_TKU	p-sc5b-9	NA	NA	NA
10983	LABfi_TKU	u-varameta	NA	NA	NA
10984	LABfi_TKU	s-laato	NA	NA	NA
10990	LABfi_TKU	b-ver-säd	NA	NA	NA
10991	LABfi_TKU	b-baktvino	NA	NA	NA
10992	LABfi_TKU	bm-aspirno	NA	4174208	Bone marrow aspiration procedure
10993	LABfi_TKU	bm-biopsno	NA	NA	NA
10994	LABfi_TKU	maxaspeag	NA	NA	NA
10996	LABfi_HUS	s-fsh/r	NA	NA	NA
10997	LABfi_TKU	u-myrkky	NA	NA	NA
10999	LABfi_HUS	muuttutk	NA	NA	NA
11	LABfi_TMP	-pefox	NA	NA	NA
110	LABfi_HUS	s-hbe	NA	NA	NA
110	LABfi_TMP	b-thb	g/l	3000963	Hemoglobin [Mass/volume] in Blood
1100	LABfi	s-asta	Titteri	3035947	Staphylolysin Ab [Units/volume] in Serum
11001	LABfi_TKU	rintapsa	NA	NA	NA
11001	LABfi_TMP	ff	NA	NA	NA
11002	LABfi_HUS	b-cmt-d	NA	NA	NA
11002	LABfi_TKU	b-cmt-d	NA	NA	NA
11002	LABfi_TMP	hla-a	NA	NA	NA
11003	LABfi_TKU	p-home	NA	NA	NA
11003	LABfi_TMP	hla-a	NA	NA	NA
11004	LABfi_TMP	hla-b	NA	NA	NA
11005	LABfi_TMP	hla-b	NA	NA	NA
11006	LABfi_TMP	bw4	NA	NA	NA
11007	LABfi_TKU	nottoveriv	NA	4218408	Collection of blood specimen for laboratory
11007	LABfi_TMP	bw6	NA	NA	NA
11008	LABfi_TMP	hla-cw	NA	NA	NA
11009	LABfi_TMP	hla-cw	NA	NA	NA
1101	LABfi	s-ast	Titteri	3021236	Streptolysin O Ab [Units/volume] in Serum or Plasma
11010	LABfi_TMP	hla-dr	NA	NA	NA
11011	LABfi_TMP	hla-dr	NA	NA	NA
11012	LABfi_TMP	ly-hlab27	NA	NA	NA
11013	LABfi_TKU	b.pert-d	NA	NA	NA
11013	LABfi_TMP	control	NA	NA	NA
11014	LABfi_TKU	b.parap-d	NA	NA	NA
11014	LABfi_TMP	pha025	NA	NA	NA
11015	LABfi_TMP	pha125	NA	NA	NA
11016	LABfi_TMP	pha625	NA	NA	NA
11017	LABfi_TKU	e-muufenot	NA	NA	NA
11017	LABfi_TMP	pha1250	NA	NA	NA
11018	LABfi_TKU	b-brcas-i	NA	NA	NA
11018	LABfi_TMP	pha005	NA	NA	NA
11019	LABfi_TKU	b-brcas-ii	NA	NA	NA
11019	LABfi_TMP	cona001	NA	NA	NA
1102	LABfi	s-astabs	Titteri	NA	NA
11020	LABfi_TMP	cona005	NA	NA	NA
11021	LABfi_TKU	b-acylkarn	NA	NA	NA
11021	LABfi_TMP	cona025	NA	NA	NA
11022	LABfi_TMP	cona125	NA	NA	NA
11023	LABfi_TKU	mns	NA	NA	NA
11023	LABfi_TMP	cona625	NA	NA	NA
11024	LABfi_TKU	f-virepid	NA	NA	NA
11024	LABfi_TMP	ppd001	NA	NA	NA
11025	LABfi_TMP	ppd010	NA	NA	NA
11026	LABfi_TMP	ppd100	NA	NA	NA
11027	LABfi_TMP	contppd	NA	NA	NA
11028	LABfi_HUS	pt-spiro-1	NA	NA	NA
11028	LABfi_TMP	kpeak	mV	NA	NA
11029	LABfi_TMP	kinteg	mVmin	3025987	Albumin [Presence] in Urine
11029	LABfi_TMP	u-alb	mg/l	3025987	Albumin [Presence] in Urine
1103	LABfi	p-at3	Lomake	3000515	Antithrombin actual/normal in Platelet poor plasma by Chromogenic method
11030	LABfi_TMP	flmp	NA	NA	NA
11031	LABfi_TMP	zymosan	NA	NA	NA
11032	LABfi_TMP	s-iga1	NA	NA	NA
11033	LABfi_TMP	du-aldohus	nmol	NA	NA
11033	LABfi_TMP	s-iga2	NA	NA	NA
11034	LABfi_TMP	s-jo1-ab	titteri	NA	NA
11035	LABfi_TMP	-1:5	NA	NA	NA
11036	LABfi_TMP	-1:10	NA	NA	NA
11037	LABfi_TMP	s-cas-ab	SDU	NA	NA
11037	LABfi_TMP	s-if-ab	U/ml	NA	NA
11038	LABfi_TMP	s-lga-ab	SDU	NA	NA
11039	LABfi_TKU	mrsa-jatko	NA	NA	NA
11039	LABfi_TMP	s-lgb-ab	SDU	NA	NA
1104	LABfi	u-antran	Lomake	NA	NA
11040	LABfi_TKU	vre-jatko	NA	NA	NA
11040	LABfi_TMP	s-la-ab	SDU	NA	NA
11041	LABfi_TMP	s-bsa-ab	SDU	NA	NA
11042	LABfi_TMP	s-tm-ab	SDU	NA	NA
11043	LABfi_TMP	fb-leuki	NA	NA	NA
11044	LABfi_TMP	b-lymfi	NA	NA	NA
11045	LABfi_TKU	s-norklots	NA	NA	NA
11045	LABfi_TMP	b-kemigi	mVmin/E9	NA	NA
11046	LABfi_TMP	dna-ehaa	NA	3035995	Alkaline phosphatase [Enzymatic activity/volume] in Serum or Plasma
11046	LABfi_TMP	s-afos	U/l	3035995	Alkaline phosphatase [Enzymatic activity/volume] in Serum or Plasma
11047	LABfi_TMP	dna-etsa	NA	NA	NA
11048	LABfi_TMP	b-lymfos	10E9/l	NA	NA
1105	LABfi	p-argvaso	pmol/l	NA	NA
11050	LABfi_TMP	s-gs-anca	TITTERI	NA	NA
11051	LABfi_TMP	b-lymfot	10E9/l	NA	NA
11052	LABfi_TMP	ly-cd19	%	3016228	CD19 cells/100 cells in Blood
11052	LABfi_TMP	ly-cd19a	%	3016228	CD19 cells/100 cells in Blood
11053	LABfi_TMP	b-cd19	10E9/l	3010503	CD19 cells [#/volume] in Blood
11053	LABfi_TMP	ly-cd19ak	10E9/l	3010503	CD19 cells [#/volume] in Blood
11053	LABfi_TMP	ly-cd19k	10E9/l	3010503	CD19 cells [#/volume] in Blood
11054	LABfi_TMP	s-dnanom	NA	NA	NA
11055	LABfi_TMP	s-maitabg	%	NA	NA
11056	LABfi_TKU	mrsa-nenä	NA	3039355	Methicillin resistant Staphylococcus aureus [Presence] in Nose by Organism specific culture
11056	LABfi_TMP	s-maitaba	%	NA	NA
11057	LABfi_TKU	mrsa-nielu	NA	46235760	Methicillin resistant Staphylococcus aureus [Presence] in Pharynx by Organism specific culture
11057	LABfi_TMP	b-lymf1	10E9/l	NA	NA
11058	LABfi_TKU	mrsa-kaina	NA	NA	NA
11058	LABfi_TMP	b-lymf2	10E9/l	NA	NA
11059	LABfi_TKU	mrsa-nivus	NA	NA	NA
11059	LABfi_TMP	lymf1/lym2	NA	NA	NA
1106	LABfi	pt-arg-r	pmol/l	NA	NA
11060	LABfi_TKU	mrsa-perin	NA	3050898	Methicillin resistant Staphylococcus aureus [Presence] in Genital specimen by Organism specific culture
11061	LABfi_TMP	s-anc-ab	IU	NA	NA
11061	LABfi_TMP	s-anc-pak	IU	NA	NA
11061	LABfi_TMP	s-anca.	U	NA	NA
11062	LABfi_TMP	b-lymf	10E9/l	NA	NA
11063	LABfi_TKU	ly-cd4| b-cd3	NA	3030505	CD3+CD57+ cells [#/volume] in Blood
11063	LABfi_TMP	ly-cd4	%	NA	NA
11064	LABfi_TMP	ly-cd8	%	NA	NA
11065	LABfi_TMP	ly-cd4k	10E9/l	NA	NA
11066	LABfi_TMP	ly-cd8k	10E9/l	NA	NA
11067	LABfi_TMP	cd4/cd8	suhde	NA	NA
11068	LABfi_TMP	hla-b27	NA	NA	NA
11069	LABfi_TMP	s-iggn	g/l	NA	NA
1107	LABfi	u-aromhi	Lomake	NA	NA
11070	LABfi_TMP	s-gbm-abif	titteri	NA	NA
11071	LABfi_TMP	s-gbm-abei	U	NA	NA
11072	LABfi_TKU	erik.käs2	NA	NA	NA
11072	LABfi_TMP	s-ica-if	JDF-U	NA	NA
11073	LABfi_TMP	s-ica-cf	JDF-U	NA	NA
11074	LABfi_TMP	hla-dq	NA	NA	NA
11075	LABfi_TMP	hla-dq	NA	NA	NA
11077	LABfi_TMP	s-neopter	nmol/l	NA	NA
11078	LABfi_TMP	s-amyl	U/l	NA	NA
1108	LABfi	ha-as	Lomake	NA	NA
11086	LABfi_TKU	u-kappa	NA	NA	NA
11087	LABfi_TKU	u-lambda	NA	NA	NA
1109	LABfi	u-as	Lomake	NA	NA
1109	LABfi_TMP	u-as-i	nmol/l	NA	NA
11092	LABfi_TMP	s-ace	U/l	NA	NA
11093	LABfi_HUS	fs-pcb	NA	NA	NA
11093	LABfi_TKU	b-hiv-ala	NA	NA	NA
11094	LABfi_TKU	karniv/k	NA	NA	NA
111	LABfi_TMP	ab-to2c	ml/dl	40762365	Oxygen content in Arterial blood by calculation
1110	LABfi	du-aryls-a	U	NA	NA
11100	LABfi_TMP	s-hepatpa	NA	NA	NA
11103	LABfi_TKU	s-albind	NA	3024561	Albumin [Mass/volume] in Serum or Plasma
11103	LABfi_TMP	p-at3-spr	%	NA	NA
11104	LABfi_TKU	eevaplasma	NA	NA	NA
11108	LABfi_TMP	cb-o2hb	%	3022806	Fractional oxyhemoglobin in Capillary blood
1111	LABfi	l-aryls-a	Lomake	NA	NA
11111	LABfi_TMP	cb-o2-sis	%	40767503	Oxygen content in Capillary blood by calculation
11111	LABfi_TMP	cb-to2c	ml/dl	40767503	Oxygen content in Capillary blood by calculation
11112	LABfi_TKU	bl-lytyyps	NA	NA	NA
11113	LABfi_TKU	bal-cd3	NA	NA	NA
11114	LABfi_TKU	bal-cd4	NA	NA	NA
11115	LABfi_TKU	bal-cd8	NA	NA	NA
11116	LABfi_TKU	bal-cd4/8	NA	NA	NA
11117	LABfi_TKU	bal-cd19	NA	NA	NA
11118	LABfi_TKU	bal-nk	NA	NA	NA
1112	LABfi	du-aryls-b	U	NA	NA
11124	LABfi_TKU	b-xkoei	NA	NA	NA
1113	LABfi	fs-a-vit	umol/l	3013005	Retinol [Moles/volume] in Serum or Plasma
1113	LABfi_TMP	s-a-vit	umol/l	NA	NA
11131	LABfi_TKU	f-ent-d	NA	NA	NA
11133	LABfi_TKU	se-laktaat	NA	NA	NA
11135	LABfi_TKU	fl-fluor	NA	NA	NA
11137	LABfi_TKU	ps-strcult	NA	3053028	Streptococcus sp identified in Specimen by Organism specific culture
11139	LABfi_TKU	päivhbs-ag	NA	NA	NA
1114	LABfi	fp-a-vit	umol/l	NA	NA
11141	LABfi_TKU	nottopiiri	NA	NA	NA
11142	LABfi_TKU	p-omagluk	NA	4146454	Self-monitoring of blood glucose
11143	LABfi_TKU	b-omagluk	NA	NA	NA
11144	LABfi_TKU	huumevarm	NA	NA	NA
11146	LABfi_TKU	s-afp-grav	NA	NA	NA
11147	LABfi_TKU	mom	NA	NA	NA
11148	LABfi_TKU	lisäpyyntö	NA	NA	NA
11149	LABfi_TKU	ts-pad-y	NA	NA	NA
1115	LABfi	pt-a-vit-r	umol/l	NA	NA
11150	LABfi_TKU	vu-syto	NA	NA	NA
11151	LABfi_TKU	p-vuotope	NA	NA	NA
11154	LABfi_TKU	s-dvenlaf	NA	NA	NA
11157	LABfi_TKU	u-trisy-o	NA	NA	NA
11159	LABfi_TMP	-baktvrp	NA	NA	NA
1116	LABfi	s-aset	mmol/l	NA	NA
11162	LABfi_TKU	keskis	NA	NA	NA
11163	LABfi_TKU	elecsys	NA	NA	NA
11164	LABfi_TKU	sakemia	NA	NA	NA
11166	LABfi_HUS	s-ca12-5i	NA	NA	NA
11166	LABfi_TKU	u-tutk-iii	NA	NA	NA
1117	LABfi	s-aset-o	Lomake	NA	NA
11170	LABfi_TKU	s-dnaab	NA	NA	NA
11171	LABfi_TKU	p-hiv1nh	NA	NA	NA
11177	LABfi_HUS	ex-pad	NA	NA	NA
11179	LABfi_TKU	vesivahige	NA	NA	NA
1118	LABfi	u-aset-o	Lomake	NA	NA
11180	LABfi_TKU	kosteusige	NA	NA	NA
11185	LABfi_HUS	b-gluk-o	NA	NA	NA
11188	LABfi_HUS	e-b-vit	NA	NA	NA
1119	LABfi	s-asetoni	umol/l	NA	NA
1119	LABfi_HUS	b-asetoni	NA	NA	NA
11191	LABfi_TKU	bm-flt3-d	NA	NA	NA
11192	LABfi_TKU	b-flt3-d	NA	NA	NA
11193	LABfi_HUS	bm-flt3sek	NA	NA	NA
11193	LABfi_TKU	bm-flt3sek	NA	NA	NA
11194	LABfi_HUS	b-flt3sek	NA	NA	NA
11195	LABfi_TKU	bm-flt3mrd	NA	NA	NA
11197	LABfi_TKU	ts-blapcr	NA	NA	NA
11198	LABfi_TKU	ts-aso-d	NA	NA	NA
11199	LABfi_TKU	s-hcg	NA	NA	NA
11199	LABfi_TKU	s-hcg(tot)	NA	NA	NA
112	LABfi_TMP	vb-to2c	ml/dl	40763791	Oxygen content in Venous blood by calculation
1120	LABfi	u-asetoni	mmol/l	NA	NA
11200	LABfi_TKU	lisävast	NA	NA	NA
11202	LABfi_TKU	ts-basave	NA	NA	NA
11203	LABfi_TKU	pt-konsulu	NA	NA	NA
11205	LABfi_TKU	ts-padmakr	NA	NA	NA
11206	LABfi_TKU	ts-padfish	NA	NA	NA
11207	LABfi_TKU	pt-meeting	NA	NA	NA
11208	LABfi_TKU	ts-pcr-hpv	NA	NA	NA
11209	LABfi_TKU	ts-host	NA	NA	NA
1121	LABfi	s-keto-o	Lomake	NA	NA
11210	LABfi_TKU	ts-kras-d	NA	NA	NA
11210	LABfi_TKU	ts-ras-d	NA	NA	NA
11211	LABfi_TKU	ts-ihpika	NA	40758358	Immune stain study
11212	LABfi_TKU	ts-gistmut	NA	NA	NA
11213	LABfi_TKU	c-lasnest	NA	NA	NA
11214	LABfi_TKU	ts-egfr	NA	NA	NA
11214	LABfi_TKU	ts-egfr-d	NA	NA	NA
11215	LABfi_TKU	pt-konsuls	NA	NA	NA
11216	LABfi_TKU	c-solubl	NA	NA	NA
11217	LABfi_TKU	ts-braf-d	NA	NA	NA
11218	LABfi_TKU	ts-mgmtmet	NA	NA	NA
11219	LABfi_TKU	ts-pcr-lum	NA	NA	NA
1122	LABfi	u-keto-o	Lomake	3028893	Ketones [Presence] in Urine
11220	LABfi_TKU	petglioma	NA	NA	NA
11221	LABfi_TKU	ts-alkfuus	NA	NA	NA
11222	LABfi_TKU	vold	NA	NA	NA
11223	LABfi_TKU	ts-asbesti	NA	NA	NA
11224	LABfi_TKU	ts-vgh	NA	NA	NA
11225	LABfi_TKU	ts-ngsshs1	NA	NA	NA
11226	LABfi_TKU	toimitus	NA	NA	NA
11226	LABfi_TKU	toimitusdg	NA	NA	NA
11227	LABfi_TKU	ts-padkova	NA	NA	NA
11228	LABfi_TKU	regepat	NA	NA	NA
11229	LABfi_TKU	ts-nras-d	NA	NA	NA
1123	LABfi	e-aches	kU/l	NA	NA
1123	LABfi_TMP	b-aches	Lausunto	NA	NA
11230	LABfi_TKU	toimitusul	NA	NA	NA
11232	LABfi_TKU	cn-pad-u	NA	NA	NA
11234	LABfi_TKU	pt-obd-u	NA	NA	NA
11235	LABfi_TKU	v-säil	NA	NA	NA
11236	LABfi_TKU	ex-sytoind	NA	NA	NA
11237	LABfi_TKU	ts-fone	NA	NA	NA
11238	LABfi_TKU	ts-mlh1met	NA	NA	NA
11239	LABfi_TKU	primis	NA	NA	NA
1124	LABfi	af-asat	U/l	NA	NA
11240	LABfi_TKU	ts-msi-d	NA	NA	NA
11244	LABfi_HUS	si-solut	NA	NA	NA
1125	LABfi	e-asat	U/g_Hb	NA	NA
1126	LABfi	li-asat	U/l	NA	NA
1127	LABfi	pf-asat	U/l	NA	NA
11270	LABfi_TMP	pt-ekgtied	NA	NA	NA
1128	LABfi	s-asat	U/l	3013721	Aspartate aminotransferase [Enzymatic activity/volume] in Serum or Plasma
1129	LABfi	s-asat-is	Lomake	NA	NA
113	LABfi_TKU	s-ucrp	NA	3010156	C reactive protein [Mass/volume] in Serum or Plasma by High sensitivity method
113	LABfi_TMP	b-hb-met	NA	NA	NA
1130	LABfi	s-aspeab	Titteri	NA	NA
1130	LABfi_TMP	s-aspe-ab	arvio	NA	NA
11302	LABfi_TKU	u-gal	NA	NA	NA
11304	LABfi_TKU	s-9-ohrisp	NA	NA	NA
11304	LABfi_TKU	s-9hrispe	NA	NA	NA
11305	LABfi_TKU	s-progly	NA	NA	NA
11306	LABfi_TKU	cftr-l	NA	NA	NA
1131	LABfi	ex-astmak	Lomake	NA	NA
11310	LABfi_TKU	s-tracp5b	NA	NA	NA
11313	LABfi_TKU	s-p-anca	NA	3003284	Neutrophil cytoplasmic Ab.perinuclear [Titer] in Serum by Immunofluorescence
11314	LABfi_TKU	hcgb-v/hcg	NA	NA	NA
11315	LABfi_HUS	genlisä	NA	NA	NA
11315	LABfi_TKU	genlisä	NA	NA	NA
11316	LABfi_TKU	pt-uroflow	NA	NA	NA
11317	LABfi_TKU	venesek	NA	NA	NA
1132	LABfi_TMP	b-autohem	Lausunto	NA	NA
11321	LABfi_TKU	amylpa/sa	NA	NA	NA
11323	LABfi_TKU	pt-galt1/2	NA	NA	NA
11325	LABfi_TKU	s-psa-v	NA	NA	NA
11326	LABfi_HUS	u-opiaa	NA	NA	NA
1133	LABfi	s-avlos	umol/l	NA	NA
11335	LABfi_HUS	b-noon-d	NA	NA	NA
11337	LABfi_TKU	pf-c-block	NA	NA	NA
1134	LABfi	b-b12-vit	pmol/l	NA	NA
11341	LABfi_TKU	acinet.spg	NA	NA	NA
11342	LABfi_TKU	acrem.atrg	NA	NA	NA
11343	LABfi_TKU	acrem.kilg	NA	NA	NA
11344	LABfi_TKU	asperg.peg	NA	NA	NA
11344	LABfi_TMP	u-eryt	10E6/l	3002582	Erythrocytes [#/volume] in Urine
11345	LABfi_TKU	asperg.teg	NA	NA	NA
11346	LABfi_TKU	bacill.ceg	NA	NA	NA
11347	LABfi_TKU	eurot.amsg	NA	NA	NA
11348	LABfi_TKU	enter.aggg	NA	NA	NA
11349	LABfi_TKU	exoph.spg	NA	NA	NA
1135	LABfi	e-b12-vit	pmol/l	NA	NA
11350	LABfi_TKU	fusar.meg	NA	NA	NA
11351	LABfi_TKU	fusar.oxyg	NA	NA	NA
11352	LABfi_TKU	fusar.prog	NA	NA	NA
11353	LABfi_TKU	fusar.sp.	NA	NA	NA
11354	LABfi_TKU	fusar.subg	NA	NA	NA
11355	LABfi_TKU	klebs.pneg	NA	NA	NA
11356	LABfi_TKU	penic.chrg	NA	NA	NA
11357	LABfi_TKU	oidio.flag	NA	NA	NA
11358	LABfi_TKU	penic.crug	NA	NA	NA
11359	LABfi_TKU	penic.expg	NA	NA	NA
1136	LABfi	li-b12-vit	pmol/l	NA	NA
11360	LABfi_TKU	penic.glag	NA	NA	NA
11361	LABfi_TKU	pseud.malg	NA	NA	NA
11362	LABfi_TKU	phial.olig	NA	NA	NA
11363	LABfi_TKU	pseud.pseg	NA	NA	NA
11364	LABfi_TKU	pseud.tesg	NA	NA	NA
11365	LABfi_TKU	rhizo.stog	NA	NA	NA
11366	LABfi_TKU	sporid.jog	NA	NA	NA
11367	LABfi_HUS	se-lipaas	NA	NA	NA
